1	2078812	2079069	2	2	0	0	2	32
1	2078812	2079232	2	2	0	0	2	32
1	2078812	2079531	2	2	0	0	2	32
1	2080364	2082228	1	1	1	1	0	31
1	2082418	2087433	1	1	1	3	0	21
1	2101044	2103493	1	1	1	3	0	25
1	2103630	2103739	1	1	1	11	0	38
1	2103828	2105335	1	1	1	1	0	17
1	2105456	2106192	1	1	1	1	0	32
1	2106273	2106662	1	1	1	14	0	36
1	2106753	2116021	1	1	1	6	0	33
1	2116138	2116360	1	1	1	2	0	6
1	2118584	2121151	2	2	0	1	0	18
1	2121221	2125077	2	2	1	13	0	35
1	2125350	2125436	2	2	1	54	0	33
1	2125350	2125466	2	2	0	1	0	17
1	2161175	2234416	1	1	1	18	0	33
1	2186932	2187199	2	2	0	0	1	12
1	2186966	2187199	2	2	0	0	1	12
1	2186966	2187361	2	2	0	0	1	30
1	2186966	2187393	2	2	0	1	0	14
1	2187032	2187199	2	2	0	1	0	12
1	2204687	2204769	2	2	0	0	1	27
1	2212020	2212062	1	3	0	0	1	20
1	2212537	2212622	1	3	0	0	1	27
1	2234543	2234723	1	1	1	6	0	24
1	2234840	2235278	1	1	1	2	0	14
1	2235542	2235731	1	1	1	2	0	31
1	2236025	2237458	1	1	1	1	0	31
1	2237690	2238015	1	1	1	3	0	38
1	2304031	2305899	2	2	1	1	0	8
1	2305997	2316416	2	2	1	1	0	16
1	2316505	2317245	2	2	1	4	0	23
1	2319777	2321363	2	2	1	2	0	31
1	2319777	2322896	2	2	1	2	0	30
1	2323398	2327222	1	1	1	8	0	30
1	2323398	2334473	1	1	0	2	0	13
1	2324795	2327222	1	1	0	2	0	15
1	2326168	2327222	1	1	0	1	0	22
1	2327311	2328554	1	1	1	16	0	29
1	2328660	2330853	1	1	1	5	0	26
1	2330954	2332295	1	1	1	38	0	36
1	2332375	2333645	1	1	1	4	0	24
1	2333782	2334473	1	1	1	7	0	18
1	2338059	2338158	2	2	1	4	0	13
1	2340298	2341809	2	2	1	2	0	27
1	2441597	2442116	2	2	1	6	0	27
1	2442188	2442776	2	2	1	1	0	17
1	2442222	2442776	2	2	1	1	0	6
1	2442827	2443066	2	2	1	2	0	20
1	2443123	2444326	2	2	1	1	0	23
1	2444479	2445440	2	2	1	1	0	15
1	2445529	2445792	2	2	1	3	0	29
1	2445906	2447000	2	2	1	4	0	29
1	2445906	2449602	2	2	0	1	0	20
1	2449704	2449954	2	2	1	3	0	7
1	2450037	2450581	2	2	1	3	0	21
1	2450764	2451239	2	2	1	3	0	20
1	2451394	2451760	2	2	1	1	0	14
1	2452346	2452539	2	2	1	6	0	16
1	2452755	2453156	2	2	1	3	0	22
1	2453240	2457902	2	2	1	7	0	19
1	2461189	2461284	2	2	1	1	0	22
1	2461451	2461549	2	2	1	1	0	25
1	2491418	2492062	1	1	1	1	0	38
1	2519232	2519828	1	1	1	3	0	30
1	2520480	2520848	1	1	1	1	0	34
1	2525373	2525823	2	2	1	1	0	31
1	2585014	2586017	1	1	0	0	3	14
1	2585014	2620740	1	1	0	0	1	14
1	2585014	2626760	1	1	0	0	3	14
1	2586667	2586786	2	2	0	1	0	27
1	2615033	2615272	2	2	0	0	1	23
1	2615033	2622419	2	2	0	0	1	23
1	2615481	2618448	1	1	0	0	1	24
1	2615481	2625874	1	1	0	0	1	24
1	2616524	2618127	1	1	0	0	1	19
1	2616524	2619532	1	1	0	0	1	19
1	2616524	2623068	1	1	0	0	1	19
1	2616524	2625553	1	1	0	0	1	19
1	2617084	2629170	1	1	0	0	1	17
1	2617566	2620740	1	1	0	0	1	14
1	2617566	2626760	1	1	0	0	3	14
1	2618926	2619165	2	2	0	0	1	23
1	2618926	2622419	2	2	0	0	1	23
1	2621464	2623068	1	1	0	0	1	19
1	2621464	2625553	1	1	0	0	1	19
1	2622186	2629170	1	1	0	0	1	17
1	2623710	2629170	1	1	0	0	1	17
1	2623950	2625553	1	1	0	0	1	19
1	2624551	2629170	1	1	0	0	1	17
1	2626352	2627274	2	2	0	0	1	23
1	2985861	3102688	1	1	1	3	0	28
1	3103039	3160650	1	1	1	2	0	12
1	3319563	3321302	1	1	1	1	0	32
1	3335309	3342144	1	1	1	1	0	37
1	3342315	3342614	1	1	1	1	0	29
1	3347673	3348529	1	1	1	1	0	10
1	3385501	3385996	1	1	1	1	0	34
1	3395177	3396080	1	1	1	1	0	24
1	3410464	3410559	2	2	1	1	0	8
1	3426557	3427346	2	2	1	4	0	37
1	3488277	3489240	1	1	0	0	1	15
1	3488286	3488400	1	1	0	0	1	14
1	3488913	3489124	1	1	0	0	1	26
1	3488951	3489124	1	1	0	0	1	26
1	3488989	3489124	1	1	0	0	1	26
1	3489553	3489648	1	1	0	0	1	15
1	3489592	3489648	1	1	0	0	1	15
1	3541838	3541987	1	1	1	1	0	11
1	3542454	3544063	1	1	1	2	0	36
1	3547682	3548029	2	2	1	3	0	34
1	3548222	3548776	2	2	1	4	0	30
1	3548903	3549961	2	2	1	3	0	14
1	3550068	3551560	2	2	1	3	0	19
1	3551639	3551723	2	2	1	3	0	38
1	3552595	3553558	2	2	1	5	0	31
1	3553663	3555313	2	2	1	7	0	28
1	3555387	3563229	2	2	1	3	0	26
1	3563347	3563971	2	2	1	2	0	31
1	3564125	3566494	2	2	1	5	0	10
1	3599745	3624112	1	1	1	3	0	14
1	3624356	3638584	1	1	1	5	0	29
1	3640034	3643678	1	1	1	2	1	13
1	3644335	3644692	1	1	1	1	0	19
1	3646713	3647490	1	1	1	8	0	29
1	3648121	3649310	1	1	1	1	0	35
1	3653668	3656796	2	2	0	2	0	37
1	3654419	3656796	2	2	1	3	0	36
1	3656188	3656363	2	2	0	0	1	25
1	3656199	3656302	2	2	0	0	1	21
1	3656952	3659367	2	2	1	7	0	11
1	3659476	3659624	2	2	1	2	0	37
1	3659522	3659624	2	2	1	4	0	36
1	3659755	3662170	2	2	1	3	0	18
1	3689746	3691862	1	1	1	2	0	36
1	3697901	3698075	2	2	1	1	0	6
1	3700676	3701650	2	2	1	1	0	30
1	3701768	3703412	2	2	1	2	0	7
1	3703875	3712425	2	2	1	2	0	10
1	3711609	3712425	2	2	0	1	0	20
1	3732082	3732843	2	2	1	1	0	8
1	3732935	3739737	2	2	1	3	0	21
1	3739806	3739987	2	2	1	6	0	14
1	3742431	3742933	2	2	1	1	0	16
1	3743001	3743271	2	2	1	4	0	13
1	3743309	3745829	2	2	1	6	0	37
1	3744050	3745448	2	2	0	2	0	24
1	3745938	3746354	2	2	1	2	0	14
1	3746562	3747609	2	2	1	1	0	26
1	3747787	3750425	2	2	1	3	0	33
1	3753257	3753855	2	2	1	1	0	6
1	3754084	3755527	2	2	1	3	0	32
1	3756341	3761470	2	2	1	2	0	11
1	3761548	3761852	2	2	1	3	0	31
1	3764178	3765171	2	2	1	3	0	29
1	3768146	3768249	2	2	0	1	0	14
1	3768986	3773452	2	2	1	3	0	21
1	3782963	3784537	1	3	1	3	0	18
1	3784618	3786168	1	1	1	2	0	17
1	3786340	3789035	1	1	1	2	0	21
1	3806638	3807132	2	2	1	1	0	17
1	3807622	3809446	2	2	1	5	0	15
1	3809561	3816735	2	2	1	2	0	36
1	5923466	5923949	2	2	1	1	0	17
1	5924094	5924397	2	2	1	1	0	9
1	5924578	5925161	2	2	1	6	0	7
1	5925334	5926432	2	2	1	1	0	20
1	5926519	5927089	2	2	1	1	0	18
1	5927957	5933311	2	2	1	2	0	7
1	5934718	5934933	2	2	1	1	0	22
1	5935161	5937152	0	0	1	1	0	12
1	5964865	5965351	2	2	1	2	0	30
1	5965841	5967174	2	2	1	1	0	34
1	5969274	5987708	2	2	1	1	0	12
1	6007291	6008129	2	2	1	1	0	37
1	6012897	6021853	2	2	1	2	0	23
1	6022010	6027358	2	2	1	10	0	18
1	6027424	6029146	2	2	1	3	0	23
1	6029320	6038329	2	2	1	1	0	32
1	6038474	6046214	2	2	1	1	0	26
1	6133831	6142254	1	1	1	1	0	27
1	6145309	6147526	1	1	1	1	0	36
1	6150536	6154459	1	1	1	2	0	25
1	6154546	6155382	1	1	1	1	0	35
1	6188279	6188558	2	2	1	1	0	28
1	6215778	6219395	2	2	1	1	0	7
1	6219576	6228209	2	2	1	3	0	6
1	6246771	6252989	2	2	0	0	22	28
1	6246877	6252989	2	2	1	0	107	38
1	6253115	6257711	2	2	1	197	291	37
1	6257817	6258839	2	2	0	2	0	24
1	6257817	6259429	2	4	1	2	0	23
1	6257817	6259621	2	2	1	4	0	34
1	6257817	6259624	2	2	0	2	0	15
1	6257817	6260548	2	2	1	8	0	33
1	6273244	6278348	1	1	1	1	0	16
1	6285323	6291961	2	2	1	2	0	25
1	6292180	6293533	2	2	1	4	0	33
1	6295031	6295776	2	2	0	1	0	23
1	6295035	6295776	2	2	1	1	0	24
1	6310685	6311397	2	2	1	2	0	32
1	6324756	6341161	2	2	1	6	0	25
1	6341347	6354923	2	2	1	1	0	25
1	6355041	6365479	2	2	0	1	0	33
1	6355041	6378551	2	2	1	5	0	35
1	6378639	6387358	2	2	1	9	2	37
1	6387474	6393536	2	2	1	8	0	18
1	6393629	6399492	2	2	1	10	0	34
1	6399650	6409808	2	2	1	10	0	38
1	6409927	6453316	2	2	1	8	0	27
1	6479763	6479835	2	2	1	3	0	5
1	6500869	6500993	1	1	1	1	0	17
1	6522235	6522688	2	2	1	1	0	33
1	6522727	6522922	2	2	1	1	0	5
1	6528647	6529101	2	2	1	2	0	31
1	6529511	6529603	2	2	1	3	0	27
1	6529737	6530295	2	2	1	6	0	10
1	6530945	6531049	2	2	1	3	0	22
1	6534648	6535106	2	2	1	2	0	4
1	6535583	6535990	2	2	1	4	0	15
1	6586064	6586755	2	2	1	5	0	37
1	6586890	6589053	2	2	1	3	0	28
1	6586890	6593339	2	2	0	1	0	24
1	6589232	6592027	2	2	1	5	0	30
1	6592140	6592522	2	2	1	10	0	23
1	6593502	6601889	2	2	1	1	0	27
1	6601988	6604885	2	2	1	1	0	24
